password,strength,bcrypt_hash,rounds,time_ms
kflsj,0,$2b$10$olaBM1JESxc7/EBNh/gfMOV1TdKiFa7dBNwmhXmyI0peaETDXU/GG,10,61.37
txam,0,$2b$10$onHqsAFddc7q.M6R2koV5eZq3/GUZEePfl.8dBtyK1F1ZQI4q97Hq,10,67.408
sczuj,0,$2b$10$yh.GmAI/VxcjgCeMg7B1MOXtCU46AaUpshx9wRMs/3Wsr.Lgd/4/a,10,65.64
sefe,0,$2b$10$nCVkgra6T6hUVlpldTMu..m.uCmqpzBnHdRN5atgBxVjBdWIyJi7u,10,61.15
vivdt,0,$2b$10$SGN1l.1IkpkYwUp7UgOt/OrWeqr3Xl7r.AmJB9JqxyfSO5RwlVwPq,10,66.835
bsrp,0,$2b$10$iQzhhjVReTX4uUKD9TXETemnxliVUNTi8rFqnBvRCtIcx45dJhIx.,10,67.631
jbty,0,$2b$10$PPyUo13gSTVpMvizXPGQXuTKSg.6M1IexPLZK/1uuyP3PFyVjMpwm,10,70.737
twx,0,$2b$10$2FGSHPxH2494hQQtnnC2VO9tinKsGAWs5uEosEGY2wQ6uVcmaLYxK,10,64.4
gesfo,0,$2b$10$EKaikGNn91vm84TAJuXh4uV6jlUAgGdfcgMoZGRGAWBLJObv/mlLW,10,64.529
tjsb,0,$2b$10$OupcIAbsK6sfLJGhOHTF3uYbwHIVE6F4Ddzt540bEwkTo7wwcNgEa,10,66.318
epeo,0,$2b$10$W510Z4CFkd4BhQA8r1Br4.4xSpZex3nwLxQjydQCgG726G2IMnOKa,10,71.311
xd0,0,$2b$10$FjggU66CO/2i1oS71uIS9e9GD8tGve3uluoNCeBfpYeFtk4IgT/nC,10,67.411
pcaoh,0,$2b$10$DbuyKMTHTyoDztbws9Ayy.F5XYteDRl0f05WfAlpL7uDK0WKd12vK,10,65.173
gbmbp,0,$2b$10$sM8ODglHv5L5UyAWRjoac.1honzOk8PHRaWCoT0DUx85XOjGyUwr6,10,66.635
psrpd,0,$2b$10$8tBM/eERtsXAKvKNbUgso.UWOE8DXw6zGksHii..PrXRkwwcapVTa,10,65.102
xppye,0,$2b$10$LdxA9WNsSCul2VO3V4K0VuNoIcVAg5WF3k75wMr1CW2Xd3eNeLX6e,10,61.292
nlwxi,0,$2b$10$zLMBLxJq4QzXTkHxFVx5leCUAv6pUlltISKdrOgKOCt.TDelm4U5S,10,68.841
duws,0,$2b$10$XMV7xuFdrV/9mR.lWIFgO.KP7DA/8N5HvX7YMWcwBPKNS651eTWFC,10,71.628
btxr,0,$2b$10$XfUoxvW6b48PgfgdFiPMxOOkTK4OObLnokme6BSTRRWL8huxBHnXG,10,67.687
qbstm,0,$2b$10$gBh/b66D3Vr1nfEipyMJf.dsdl7ti9qqQPvYHPKDwiTuOf5BVr6aq,10,65.937
qedj,0,$2b$10$1C./SwiySCApvr54wVQS..FFmyM8OuqqhVc.MZlXkZ2wzHuM3Z0sm,10,67.269
yrtsp,0,$2b$10$7z/dQNTg1OOC2cJWP..vJef7XITRRL8N9kSEIt02RE1jNzR0aTNdi,10,65.423
odrd,0,$2b$10$KgTMMujnYMbPiQo5DeBipOY1Yu2AxfL85.vuTrAz/smLY2pzAQ49i,10,66.521
jtbvu,0,$2b$10$VUkQVFlZMqSJmnGqBJZZ6uFqKS7AWuIHlZthAYaGUMB4HhZcHhXI.,10,65.157
wsdg,0,$2b$10$PK44bCcIqhavFC9R8LzYZ.34RFwT8.KkkhZgBDABDV8HI6yr94Li2,10,66.147
fxjeh,0,$2b$10$E/xwcTMHd2rOIFneG.HMcundLKZrMwNtFkzLAtdnoyDLhaBdxSjQy,10,70.164
xzctj,0,$2b$10$TdnTea3I.8g359CQcfHUH.I9vP2ZIRctXOdUQkyB5cn0L6s5cgjLi,10,69.954
afpe,0,$2b$10$s78RC0qdhUKIIvjlXRo0wu7IWo1tDOyhq1JsVmxDb34ES70Xayl.e,10,66.917
skul,0,$2b$10$ZlIvsRzo74jpyi1lVYnno.2Fr6m2VZT.DX7IYpP4gBBpMCTf/KEKq,10,65.513
nglxt,0,$2b$10$yGtJWzmPNCcBA1wIqPi26.kB/yYnNN.uCNopCQelrKjKgGVznNvia,10,62.853
dlpd,0,$2b$10$qMKJqakjzsd0uiRNtn0.HOrEmaj.6PvvHi1QUcEQUYOOgE05HK4MS,10,66.925
gifl0,0,$2b$10$G5oAN0rjX9XUqDHp7rjd6eeFfxa.5YGClB9GuZzES0AzX5GCxlv3y,10,67.12
rhts,0,$2b$10$H.hYhoHO.muLfHfwkLXvauQmwWpRJLcqoXG6noKWvwWHwGzn8BmGS,10,65.337
3gnp,0,$2b$10$wDCt7XtgPpOGiwdv5jl4uuF2Es28in4v2iTqCFyIYWP8uywTDzhci,10,67.614
xssff,0,$2b$10$UcLtZHrJJh1/ushrCDfqru/lx/IGxNd.DcyhXTRcV3LEIc0rZbAyK,10,65.819
ghqa,0,$2b$10$WhAfpuv/PazXZUTrJc1VQOKKUTNiD825/ET/hwKBDEG/idY6Stcta,10,68.838
jitp,0,$2b$10$yxgXG4YTFahbCKoaFCvuAujzKB7qHltMe3Q.jOygw901r5dq6q/Hq,10,68.527
2oao,0,$2b$10$DotiZ2WJOEmX.XMiJYPIZO5eER40woWMkFnuX2Rblou5qjNsViaXO,10,61.213
feeff,0,$2b$10$zO07aQSqqnbMeyXI3fGM0euDACUOIScKeLiZD0xsEUkny/WZCniqW,10,64.654
djdm,0,$2b$10$e3h1HGOjhF4cd.7QCAeI3uDch.jA0QSIze7BsEwpy0cVg1SDMnym.,10,61.166
bemdj,0,$2b$10$tGqO2I.2QlRgHQ.XYD48FuTO3WdoWb/HmjrWN4spvMdNnM9n922/a,10,64.496
mrqrb,0,$2b$10$RkGXjGRSFUqXFaiHCNXFh.h503ZLPEMOeniPDHvElr4t0eQ.ieyp6,10,64.427
acorna,0,$2b$10$dsD7FRg1IG1tBYVDLYPWneaA2ZyOj0aEFi8cSLUDsLGULoW4EECt2,10,78.877
dacl,0,$2b$10$UKUfNc9UPU9G4fxiIKNRaO5EoThGv96SSlJ/g4s3xEoTnboGVeJxe,10,64.209
rkjf,0,$2b$10$y66oUxfre7sK0wPlSM4UHuUFZBCHDPQDMn8oufi97f51voe.OH.dO,10,79.455
hptzk,0,$2b$10$JGUyhnkA4OVBUVq2FrQnhuO2dSW/gRhcMUXMFjVn31OunG1V5sC5i,10,61.159
pvl3,0,$2b$10$Gme7/9sN/YAahYc4fEbDfu/lkWSKeQAiIxsJqtU9mkcGntz8P4HW2,10,75.524
ior4,0,$2b$10$hpay3UgJyVBzCvjyc1ZBbOY0x15ezvFLHgkezMLDBQWuzadxOOqIW,10,61.16
xybsa,0,$2b$10$JZLVr9mXyQaXBny/br39yuO1/gFBd1I0m4d.GVHWxwZV4L4wIS1ca,10,70.294
hukz,0,$2b$10$GdHcFU9RSTPczHWG7NxO1OEhqt8dIbOMJKgHNaUfQWnvSHotV0VSi,10,71.94
kzej1,0,$2b$10$3Kskaxtj479C5goG0JwhveyA.p10zsKBVxLsFx6t7LyzCN/Z/Kxie,10,70.58
bsxh,0,$2b$10$xmbMDE2twpp/qfrLY1z0AeejJhEtC.DcpIa3mgpy2O306xtF1Q9ay,10,61.15
qmih,0,$2b$10$t5Bl9pBRAwsshKkFSx6lZu3MC82dscRtrzppEvIkPXBS3HP9Zhr6e,10,64.457
xxlo,0,$2b$10$ZDvo4VuI53OU1UYxGtDmYeSJWmyDPjqZ9A88V9ZuRohdFiUOk1C6G,10,69.115
iuirw,0,$2b$10$aOBG91J1GcxfEIYsZ.kwhOKEKaXZZG.v1nI2FbfujIkGobiH08GRW,10,64.197
gtjck,0,$2b$10$lROxxfj7Z4blanrkR7UhFOF8gqRn8O.nxd8N1WJrT4Es2tEyxP12C,10,64.509
xudj,0,$2b$10$4TPhQwAiHVKwD.SIssNGPeVlCbsDO.Zwr9F94G.s7w8sipyNAmzae,10,65.176
gvoxa,0,$2b$10$Hxol8PxSijWiOSCUYvfF2.IXi6a4yV/LhT2oa6x0f3o8GWn/xwAAC,10,70.201
jqde,0,$2b$10$xRqyxhbaJWST.J9ZXvff3u9LN3JE791/Xvn/koREgqsmEW8qwQisi,10,72.429
xwfx,0,$2b$10$td/f/V0VBxNJjLdymgF1oumiw4LWKFuEwLGhAihIRofjiHjxSBik2,10,66.117
hxg7,0,$2b$10$SEXEtWxDfa3kz7hgDDCe3eF6r08JVZZRHdcf/H4xcF1LrFtt4rKDm,10,64.455
seqz6,0,$2b$10$oreXJQ382ycEP6WKVrfEBuQcuc3GEBC7D4uKfE0IpySuK1Xu9NjNa,10,65.081
kccim,0,$2b$10$pM7k4wJu3TH13sl2nP1mf.TgKSDtN.QmrIeUldB/4zTJcnRXUcvgW,10,64.367
atlz,0,$2b$10$1x9vD7AAns.xDBIuugqtWefPiQUqZMxAIMCLUjA3P0h2iLyHV1IU2,10,71.646
hqmw,0,$2b$10$l.pwb/ZYrTeLWkxajXUzpeNEHrvNaIwY1hzwWMFSVSy6m0fqp2X5.,10,66.014
jfxq3,0,$2b$10$fUqs8.y2NGR4JmtA5OiF9.5608WeyGHK3SQxciR7kWz.LHs4GF3FW,10,72.496
jwvv,0,$2b$10$0zY.HucpAFgrNYnRgyUcY.XdiIhU3ywyooSu0FkTmqxrHf9plg2hW,10,64.751
6tve,0,$2b$10$JVuTHPxNKKyQlFJcj9rQDuH1fkQ7qi7COvnKteMKdR7qa93oaAu9i,10,65.339
bdoo,0,$2b$10$ylCoBSasaKK2hddwHTwrUuNGelR.otJknIy3R75kwpby/u1t6x.OC,10,72.985
fh0,0,$2b$10$2mLtEtR8WSy1RTAub9PJ0.wgXvyMU6HDYkaJkjAiv4EodutF5IPMm,10,75.111
frjw,0,$2b$10$qgbc34X/k4MuWAA54hFyo.FPaCkU7bibcteWv4v5Hl20z8rt2EPD6,10,67.98
xndfz,0,$2b$10$0CAeFRm8A2dbC2PErUt5g.Fwp4sT4vCTxtbrHkFw6JsyxTJpU8zr6,10,68.264
asdfg1,0,$2b$10$dC1cE7JiG7WxgNWqk0uWQeCQ7zo4sdTXWs4bdoCaW2WRcgsXhdajK,10,69.666
sirph,0,$2b$10$sT/3nMZexktQPn95lgJMC.nsQcQLqPJkzgiiCiXMDEMzAlUKzEsxG,10,73.503
tdjo,0,$2b$10$IO/BqO1iZN4PT6yrHbx3ROHP46UuaFRSbFG3q3ndiY.Fp./byIx7S,10,65.377
3mzaf,0,$2b$10$.GzLv36rhriYG7LKBUMiwur1v.MW3Kygg9Lui3uhU9DmgP/zEKDoG,10,68.396
7Anser,0,$2b$10$0b4tXtH/HeGINScZF70VfeND2UF/TbeOkOGU8HLIPd3leVhV9MYh.,10,64.889
wwvrc,0,$2b$10$DabKetQJ2maG.2b/frjAbeA0P7ILjAkkg/OAiqvjDl1z7j.K1KkbW,10,64.815
vwwwt,0,$2b$10$EMXxf379b6Ii/FQGDrfcHeKbgqX7N9kSBqchI341epuwZAahz1XHy,10,64.292
pmhc,0,$2b$10$gObkvUcYB4oE3M.YZX0rJONNrKaIiO81jEWe9pg3WEeFmr6sGSBg2,10,69.897
alu,0,$2b$10$XLVHKV1ZoPtFlzrEVejfv.xKfr387BHhg9ZNqaFgjTLCvG6xf9n86,10,64.193
qycn,0,$2b$10$1Le4SSy/Dp8JGolIWPCTAe7hZyGcE5oRGlghFqEgz8e7xEWJ/zOqy,10,77.298
qbff,0,$2b$10$DSGP7OtMgyCilgJ66arkkOf0KT02YCK4N6OQ94Q4sGt3sFtIeD3.i,10,72.578
ahemy,0,$2b$10$TrxFRlWNLn38KxWNE5Q/uOVMkcQ0tgYTdJE2ihUBgJv3LmLVgR8FC,10,62.14
mfnr,0,$2b$10$JPRzf5KBBJcKVxjNk/hgquGPIxCVCcBkPLAjWC/GpNR64Z.wjQ6I2,10,63.753
bhek,0,$2b$10$C.XsLdjnJ.QPEHQc4r1fjecbmegiOEPwnb78aZtgXOkXb5O1SO7km,10,67.841
qbwm,0,$2b$10$PoQMG/2F9r6Wq5qlq77a/ODkD6820u7x86X5/vBVHHAZbvj.qK20a,10,61.297
gldg,0,$2b$10$Z4FawQizDFS.8Sa3i3UBauApjOpSx.BBBSUVQr.s82eCXOd.6jkKa,10,70.453
iadlay,0,$2b$10$YUVWi9WwrAHBiT5WLlRTBOJsmSa86FMfvoDR34EKa4M08pti9siBW,10,70.598
aofg,0,$2b$10$yeIUD9Ac7Wf8bWQ9X/3UKO3WRtSGEHCpt.IHk580VTzrO0eLs.sza,10,64.377
hpcz,0,$2b$10$V4Rvf/BHCX.lEMFrt9uJNOZSzQ5XCaMrYb1fqmtNO3f7ceHlRU5Mq,10,65.283
tyrzx,0,$2b$10$OPG8BSRShRAE7OEj1oXyOO439U1bQTJevLIG93gnPS4Hxd3hXWIKW,10,64.912
3np,0,$2b$10$tqZlKgHSCBYQoeJeRlBPvemV4zPnxeHmYyFttE8RSJCaQkevNQIkW,10,63.233
vwrh6,0,$2b$10$gKm7LkzqmCXbwuyLAViWXedS2E1XyptOEqNw2Prpev.Bd8shWldTS,10,67.535
lons,0,$2b$10$Xi9J0AB6tklBEX6HXCgTYeU/gD4InlkpD0azaLR1TfF2jT4FXO5D.,10,68.235
cokq,0,$2b$10$OJdyRpaipO/M6yfpGNLCj./PAWhBnXxDTLK3XUz/2mCoNnOLj92XK,10,67.072
eixm,0,$2b$10$PjBgaJEeRqJ2okjIc71nAOVXEgZ.WaSnjK8Q7jpjUEi43ij89MrCW,10,67.853
vxvw,0,$2b$10$t/tm7P6zavcfWlU5qMp72e/ikUTChhwur8U.S2k6afZvG5oYtQ5.W,10,62.466
vtew,0,$2b$10$RHcJ/H0LPtWTUoZE6m3nROxdWV5yzOPzXSotcftibklyGS0XSD6jK,10,64.47
qvok,0,$2b$10$SxNbJo8aFNMkcEJdGyvIBO5otJ1rScDUkeirgo6BHAd32KvYDYULW,10,65.706
acry,0,$2b$10$lyfWOCOpFwo/KS7b.GiY7eBN6mymaMYQWJoGuRcwNkWt3k02Ja8tO,10,61.167
voea3,0,$2b$10$ffEbE/ZabyPOPeODNA/a/eAU/.PT7d2ViRjaz.RGwO/ssXPp8qRSu,10,68.638
sveq,0,$2b$10$hak9m9Axh86g7CYy1woZIurK0VmObjMIk5Myc2UXxDKNyTwXvSQxK,10,68.779
cr2,0,$2b$10$sAWWIGuvmuZ27G5mhcw0lOVdgnJH01eojHCPcu1bNaVCorzx1skGq,10,68.609
zvkb,0,$2b$10$4WBHcbC6ohV23MivCDTvyuZsUgEo7pcp6Z99c9uenP0AKNKb2D68y,10,67.645
hvzt,0,$2b$10$saCfN27AVH86hh7lkTRi8.JDoU2Z5FMLVDR0CjVPjBHc.Tj24r9b2,10,72.038
ueak,0,$2b$10$iAz.zePASX42bUmPow0.E.L4kGSZdcuZoMqiFmoiVFmt4kKouGMfC,10,61.16
osbv,0,$2b$10$b/xTofcfSdr0x6TW5MDoIeS4yV8Zk97tZyxRIK/JAmoUjwJEX1wLi,10,74.441
plab,0,$2b$10$eGbxTEBGmaEjF5Icj/ExguC.SFxO.MDluEhJ/dXoUWOWdu5ldusZa,10,64.457
2mew,0,$2b$10$rcM59A4Xh6m6X5S0ZebrxOoOw7zYE42knhWLRi791AfRA6oYVP4WW,10,64.413
gamx,0,$2b$10$Exvp3N9YckFoKcQ4YIYYUe/JDZFJAyljYeT5XjYQp9YtaeKgziCpC,10,75.49
hpyu,0,$2b$10$eVbHQLBPK2kXxlivDfQpcedy/TnfbDo/UypP1NsbMIC7SFUQucKNW,10,64.366
7qrp,0,$2b$10$23kBVdSJhZWW2UBF4lvcFesPk/jdVb00wmo4nQOaxX/BnX8svNnXa,10,70.214
ypzh,0,$2b$10$dvkZWsrdRC.LgWToF/N9kugq3HB8v/0ULcLJnt2jxFSa3qqed1GNS,10,66.228
alula4,0,$2b$10$UEbWP4KmhHW7QxmFkww3HOj51v8rNNw2dgs9MJD5YmrqVip7Mq10S,10,66.709
ylvqz,0,$2b$10$1P4H0k0LPNYQ584/2Uy1h.g4XU55QtVP8qzSSRZg.yY4VM.9Mon1W,10,74.033
boub2,0,$2b$10$93uYSu0t2MquAKdPufWJ6eU7DaPBPRUz.CCkwpVKdUcZp4hb42P2e,10,65.916
ujodg,0,$2b$10$r50hv.6GrBaZiHIa60zOC.BJJqsKhHweVVVw3Biib07MdO1T3A3zG,10,66.001
hhln,0,$2b$10$tPQNkrb4ThGgxe3pQ991gepMT6panpwazFyrnJySOWRFlXaNrUJWK,10,64.143
uwsw,0,$2b$10$gqw9g.mbwcgIYX8.rgd46Oj38y4sCc/rqKXI0XHMAjv0fQ7WVv5F6,10,64.292
htlc,0,$2b$10$whIbpUykue8P5hsNSlKoVehSMwpniPWcGCvKUfipC5CaQzNYPyKsK,10,70.695
ludoq,0,$2b$10$TjwSdGCxyY3XSA5CSrWYGuL1UPtm12Fp51jp2sAxBpA3gFfffQ.dy,10,67.622
ainoiy,0,$2b$10$IolZtwX2tgfSo9mG9VqJBuV0SBQctunSMHYtqWqIrXzIyCm7U.0Ay,10,67.513
qfiv,0,$2b$10$fO3g0VPcNEotrkX52sfvzu2IL6kjHuOgiz88Kd9wZM8v4uXhYa6Zu,10,65.132
gkyp,0,$2b$10$OE6MNROUzEXnGJf/IERrr..NOFQiZu2GJr70PoGbiHhCJncBALMoi,10,67.484
lkqcr,0,$2b$10$r752Vx79.bW9I/NCf/zSx.GS6nLcpnBUnuAljIhWJfv.HdKwojNVW,10,67.965
days,0,$2b$10$4B9C91z2eQMJJc/3SgooeuDJ5qc74ut2A6FXJNp3tjJrvTmJoVcMW,10,65.485
uuxm,0,$2b$10$qtgnqTgmL829br1Rop33R.qSb/pqbEGNuBbDH3WJSLP9Ym.eSrbIm,10,82.092
qhl1,0,$2b$10$oAlMpKCia.d5Mnenob4.ye9GVavslGW/kHqGHO.tqUHoeZMB7Icre,10,64.713
alp4,0,$2b$10$PHkg94x80Yo/DkUMTdZZIuBWCKnTDjh3yYWX7LW4AprW06BN9mrb.,10,68.395
munrl,0,$2b$10$.og.H6l2YuHqGHUZ5VLZRe.aSw2lXKi.1q6RJ2fkL5KTfCr92c/sW,10,61.588
abcdi,0,$2b$10$u68s3K6A64pdqVscvNDXauZhi6C6fL39qbXU.BxPwpC3N0Fq5oLru,10,64.868
proqv,0,$2b$10$.FnF4np54vE45yIYuzFYru5uDkKDZnWdVsTjiuNWx/f2rV1hcfwMO,10,61.163
9bbv,0,$2b$10$jF9bMJVL400B6dNHF2Z/kOGnBX1VIFQuQb0TQGE7GfXcBmVYjKI0q,10,73.597
geod,0,$2b$10$Yf9S4OH.wcHMtW2aWQjuYOXusOFm4Anu/J0fl9A8OITCecWldvAEK,10,72.655
xacock,0,$2b$10$3sjobl8IFxCN6XhmcUnqueKJH8OEy9LkHT9V1C4t6yLb1zCngaokW,10,66.184
lnxim,0,$2b$10$tvyVKrlbHf9rSkiYm4vZ1ecCAzZiF7aUgDq1XOaWPOTDHf.rseWDC,10,61.382
vzuq,0,$2b$10$AFvhRVZHT9XKrARxiDotq.IfeQ9/aZbNYygeVNt3DvVk1RLs9BLy6,10,64.371
qug,0,$2b$10$NkcVsdX6wNi4Ij2nSFukeuGDNe.Ok5.ypQdy5mzCZ9VkqkWDTA25a,10,65.318
ph,0,$2b$10$bqW.qV2ITYSliIXgTIT/HOU.JtEb.vIgdxDKo9XLwnQ0XO7hiLyrO,10,64.642
suad,0,$2b$10$K7tFyM8POufhYgeogx1qB.DKCPdrf3JMAj3c7r53CAw2/UMd950eW,10,69.363
dchr,0,$2b$10$Gt1zddUF2sCXhkXetohD5OmA.ZJ7RCdhKjGiJ2oI0tVTS3JhTydIa,10,66.105
nges,0,$2b$10$4aoCt3ku8LsaMGtANp0oueaZ8EdTPSHRyY6gXFK2ZBWFDiY.KR.du,10,70.646
kavzt,0,$2b$10$eZb.LYCJUS3/BRvJ0TfEI.UgA4PO8BXAQFrgEg1hcFJoIWfTxXCvq,10,66.583
fabp,0,$2b$10$em0sgUgXlJSk4EdDLYFoTeBZZOiD/CZLRv6hb4yIV7vEzMzcFA4Ou,10,64.288
jpsaw,0,$2b$10$PWOFd5SwnFvWGeIeN2sv6ulus/mhIPaBbTrd/vAH36iHr6T86GegS,10,64.425
okod,0,$2b$10$CRti4cSOvzaoZamK7DMcSehC4pFzVNPGweD5K/s9rzyiXQ.3H7PMK,10,66.628
eyju,0,$2b$10$WBGUDrUZI6MceHpmOygjBuSes.JHLvsRtWbco0bPCOkDWM4YcRoTG,10,69.374
ctww,0,$2b$10$GucVLJq2NoG5kRDDM4GrT.ShfqFxnEWPdEDLOZsCKjaFSBEmyLvWG,10,64.215
rvffn,0,$2b$10$.43pvEATVH7qU1lcTqawHuV1reGzDwnYsIZf6MdV7oaeSvCOk1Vlu,10,65.157
guaxl,0,$2b$10$9qL/DPOyj6xx9H9K/xroweuD5/MI/OF9DUkonh1n4Fa0piWYT8g8K,10,67.91
kckl0,0,$2b$10$06z5PDyNnfctBYPcnp3sTOiXRZcsVL0kZ2hMDm1WlklX./sFmZBY.,10,67.569
ozyq,0,$2b$10$fV4/Tdh2SIJyu0rV.DSx4eFQZ7EvgB9CqTpXy4GHtY.LFXPCS06z.,10,65.2
hwoo,0,$2b$10$mGr7O7R2GqOtlzk.D9/j6e/sjCleZwV3QRbUrjiWCfYmlK2USkvb2,10,65.782
xgem,0,$2b$10$2GiMJ4/LPFf3s.VI2.3NxeULWwrOd2UPa0H.g25cOjXa.sutJ/2m2,10,65.15
thyaq,0,$2b$10$LxQ2YoytxZPY.BNvHyd8CekTiMfHHVswstgCgSmiZJDFhYV24OJ..,10,65.404
airvj,0,$2b$10$Sw3leUoVAqvyt5NuNqzr7OsPHo/fqs/e8gZ62hvK4CXMn8JRaxgAC,10,65.752
algl,0,$2b$10$SuUuDJETJq.fbMuxjxVtEOcyJgqNdvANJzw92kyI22luTrZhvaH1O,10,66.403
etee,0,$2b$10$E9ZzALnbfBLex03kxf68P.wDZixe09i76W9jnwVq0BY4j9bMUoxcO,10,66.017
mhscn,0,$2b$10$v54R2vbc50MoWNWPwmIYPumnxRiIO/HdeLy5W0a5kffMY4cC3fXGm,10,65.877
clqnp,0,$2b$10$89fRgojmEbKx.KgC2Xvh1e8PEY7wA517rZHaJ.mou2F0CH7qLGYsq,10,64.455
crob,0,$2b$10$tmPi7uQ4zUoUyRTGUlGMbe6bey/OwDjsbkYRC.DHoP7A4UGZMC1qu,10,67.77
gnoo,0,$2b$10$4lEpF647rQ5k7RDpUWvkNu3iY5o7myYDQisQhCHjBqL1A/fD7sQwG,10,65.002
jumg,0,$2b$10$NSM17kHanOXuOlp/ziWtduQtWJ0htRGsLDDIhOBq6XEsEIwhxKuMC,10,66.623
cpit,0,$2b$10$yMvcZkOVcxhW36GBXtZOae59TeUyN952CZzez7D6w/JLlwtH/m6i6,10,67.44
sejg,0,$2b$10$9MXSqs8aAjIK/057AJxb.unMghJ8mnF5FqCBdDD04G7K8FzLhgz4W,10,69.357
7lld,0,$2b$10$avgC5p0aeLhpO5u1GuI9PekUAr1msSfypd2iwdOjnEsh4sR7..IBy,10,66.976
galtin,0,$2b$10$ToR4pIZIFRhvmlsWVv4pu.Q1YqsYyjuaXFPe6FAp57c3ptY.eX6xK,10,66.269
uec8,0,$2b$10$yWgHw2rJdIwtTyf3nWr0FO3Avdh5tLAOnphRLhl6CsQwjbdWLYutO,10,66.676
rhmv,0,$2b$10$2hTS2xaLm8h4bww9HJX4/.GYz.JRQGZsGupkEfNyg3fdFiFLJHPte,10,67.746
poocn,0,$2b$10$2x/2v9R13p4ZumyvMTSIwOCvuW4F1TSH.6CF9jxACS9FveuCfJiDy,10,66.865
mhfmk,0,$2b$10$7yF9sNeXZwzQDNx9o7zXV.sB6BeNeo9gRzsA4iwuUQS7dG34rN3UW,10,64.351
cizi,0,$2b$10$vCqDw9HrSMBSMNDOh.cmMOXqv8v4Tyc3jLzDFh.VGea7PCEsu02Ti,10,65.009
